86,69,42,11,46,76,87,26,51,43,98,58,48,79,94,14,21,25,75,47,85,29,20,9,92,4,57,40,5,71,35,49,53,7,31,80,59,52,50,18,88,10,93,61,39,77,6,82,1,95,12,34,27,64,84,8,81,70,44,99,56,96,65,68,37,97,91,30,100,66,3,13,72,32,15,62,90,16,33,23,24,2,63,67,38,17,19,73,89,60,54,83,41,36,74,45,28,78,55,22
87,70,44,46,75,11,82,55,29,99,40,57,76,50,96,16,26,19,77,48,93,27,24,92,8,58,4,30,6,72,51,37,52,33,7,79,54,60,47,14,86,13,91,78,59,41,5,89,94,12,1,31,68,28,10,81,73,85,43,98,53,95,64,65,38,83,97,100,32,9,66,69,34,62,3,88,15,23,21,36,18,63,61,17,2,39,22,74,90,67,56,80,42,35,71,84,45,25,20,49
88,44,71,77,83,56,11,46,30,36,99,51,75,97,57,17,20,82,50,26,94,25,27,7,60,92,29,9,73,37,53,8,5,78,49,33,61,54,48,12,87,14,89,79,41,59,90,4,93,13,31,67,10,84,28,80,1,74,98,52,43,40,81,63,65,95,32,96,6,62,70,100,66,35,16,21,3,86,22,38,64,15,19,58,39,23,72,2,91,69,42,55,76,45,34,68,85,24,18,47
72,91,50,79,13,46,58,82,34,32,56,99,74,98,52,15,19,83,51,100,26,30,90,24,61,22,7,12,76,5,39,44,54,8,77,57,33,47,9,20,60,86,59,87,43,81,3,95,16,29,88,28,69,10,1,78,85,80,45,93,49,63,94,41,96,70,35,65,97,6,62,66,4,68,36,18,23,84,27,42,67,11,53,38,73,2,25,17,75,92,55,40,71,48,31,64,89,21,37,14
94,78,56,18,41,77,64,76,45,96,22,47,67,63,25,98,27,13,90,59,37,17,100,10,91,66,8,5,21,81,49,28,60,12,36,73,57,62,40,7,32,89,83,50,51,80,2,99,86,26,29,1,24,75,15,85,71,87,46,82,34,68,61,93,92,48,42,38,88,69,65,9,39,3,70,23,20,79,35,53,72,6,4,33,19,44,31,95,74,84,43,58,30,55,52,54,97,11,14,16
84,42,69,12,48,88,76,51,23,98,43,59,79,47,92,21,14,74,46,25,82,20,91,29,10,57,40,4,71,35,5,53,6,49,80,31,52,19,87,60,50,9,61,93,77,39,7,81,95,11,34,27,64,1,8,83,67,44,99,55,85,65,96,70,97,37,94,66,30,100,13,62,3,72,32,15,24,90,16,33,63,26,2,68,18,89,38,58,17,73,41,86,36,54,45,75,78,28,22,56
93,76,53,15,43,78,77,62,40,97,26,50,69,59,23,99,13,27,87,56,100,34,19,90,9,5,66,11,18,80,45,33,57,10,35,60,73,61,41,8,89,28,84,52,79,48,98,1,2,88,24,25,29,74,14,72,83,47,85,86,38,67,95,92,46,63,54,36,91,68,64,7,70,37,22,3,81,20,32,49,71,4,6,39,17,30,44,75,94,82,65,42,55,31,51,58,96,16,21,12
83,68,12,42,76,48,88,21,98,51,45,80,59,91,47,13,22,46,25,74,19,82,92,11,29,41,69,57,4,34,54,5,49,6,81,52,31,50,20,93,7,60,87,38,61,78,9,79,10,94,35,26,8,85,64,1,84,67,55,43,99,70,97,36,95,65,96,14,66,30,100,72,32,15,23,90,62,3,63,16,33,27,71,18,89,58,2,40,39,17,73,53,86,37,44,77,75,56,28,24
91,74,51,13,78,43,81,59,37,30,52,98,72,57,99,20,15,84,26,53,31,100,22,89,5,7,64,16,14,79,41,38,56,9,34,76,58,45,60,87,8,24,86,55,80,44,97,2,88,21,28,71,1,27,11,75,82,48,90,85,47,66,93,96,63,42,65,35,95,67,4,6,36,70,62,83,18,29,23,46,68,10,3,50,25,73,17,39,77,94,40,54,69,33,49,61,92,19,12,32
89,71,46,45,11,79,83,56,31,100,36,75,57,52,98,19,18,26,82,51,97,24,29,91,7,61,5,27,10,73,37,48,8,53,33,78,60,55,49,86,12,15,88,59,81,42,4,93,90,1,14,30,28,68,9,84,80,76,96,44,50,64,63,95,94,40,77,32,99,65,6,3,62,69,35,17,21,85,25,39,66,13,58,2,20,38,23,72,92,70,74,41,54,34,47,67,87,22,16,43
