1,96,99,88,14,44,76,55,15,78
66,31,53,75,28,21,87,100,78,26
88,97,48,40,81,87,98,91,68,86
41,44,24,99,37,97,75,40,57,71
70,10,45,53,81,90,67,2,35,27
48,96,25,51,99,28,92,35,81,29
6,37,25,24,74,89,67,71,36,15
54,24,88,21,75,47,1,72,22,15
86,27,100,80,72,18,62,97,79,92
69,26,28,20,73,48,9,62,96,46
82,32,57,100,42,51,56,48,96,58
11,93,8,63,2,79,58,46,39,44
60,78,4,63,8,17,87,69,47,79
7,17,11,59,12,36,20,88,47,83
16,74,77,76,99,62,28,84,30,18
52,6,39,72,35,12,32,85,38,55
30,75,52,33,98,34,81,16,94,68
16,19,3,85,27,23,10,48,6,20
69,91,40,3,4,61,85,45,48,88
47,37,56,51,39,99,8,63,65,22
54,73,84,33,48,91,69,2,77,43
92,58,23,88,52,39,45,72,2,89
81,82,50,8,27,32,94,84,33,66
18,14,83,42,89,36,63,19,95,35
22,89,19,2,11,85,73,49,97,31
19,61,100,91,94,57,25,42,18,70
14,52,54,20,48,63,80,26,55,50
10,54,41,42,79,1,100,94,15,19
19,80,34,55,68,40,56,44,21,49
76,22,98,94,43,14,96,56,97,18
47,97,33,14,92,6,68,19,40,60
52,39,25,42,58,88,83,65,80,8
59,100,3,69,87,97,70,18,66,37
100,17,82,59,93,46,52,28,18,14
43,13,100,40,22,25,52,24,28,62
94,43,93,57,38,3,66,92,54,30
33,51,66,31,54,14,74,72,57,7
46,64,31,48,59,34,15,85,77,67
20,53,37,52,21,33,51,38,69,2
30,79,64,33,25,95,19,22,12,69
67,71,93,59,91,82,95,5,84,33
17,43,63,7,98,58,53,75,97,41
2,29,76,72,68,86,10,58,31,37
83,45,41,73,1,30,68,8,35,11
15,60,98,59,14,30,5,54,46,47
57,80,43,11,38,12,97,49,54,79
42,14,41,5,53,47,62,49,29,36
86,69,8,47,9,21,1,56,45,99
6,1,53,9,88,87,26,71,19,8
30,9,6,66,7,63,77,86,27,55
