83,18,61,13,26,51,40,64,96,50,3,32,49,5,24,98,15,48,0
91,45,44,48,46,63,37,77,87,59,50,62,75,0,0,0,0,0,0
31,61,25,62,30,74,51,71,13,38,97,3,0,0,0,0,0,0,0
100,47,16,83,81,96,44,80,23,94,77,66,54,2,32,89,79,3,0
60,11,17,76,50,67,32,57,47,56,58,92,23,0,0,0,0,0,0
67,59,20,92,7,87,79,13,4,72,49,0,0,0,0,0,0,0,0
63,70,56,5,33,98,29,65,8,68,1,61,74,0,0,0,0,0,0
17,14,45,35,11,77,100,48,95,19,21,83,50,49,68,78,0,0,0
81,80,3,10,15,86,34,53,46,37,0,0,0,0,0,0,0,0,0
94,34,85,72,41,28,86,62,76,6,39,96,16,0,0,0,0,0,0
98,72,23,12,34,45,94,33,14,35,88,18,82,0,0,0,0,0,0
73,32,18,77,27,16,24,98,51,67,47,5,70,19,78,0,0,0,0
5,4,50,96,36,48,70,90,75,58,0,0,0,0,0,0,0,0,0
70,36,92,50,100,71,3,10,11,89,0,0,0,0,0,0,0,0,0
89,31,14,74,51,83,99,55,45,41,40,77,29,10,0,0,0,0,0
64,96,10,57,48,14,54,42,33,87,89,0,0,0,0,0,0,0,0
10,86,89,20,74,65,57,27,99,76,60,90,79,0,0,0,0,0,0
75,54,7,99,31,39,67,81,27,96,42,24,0,0,0,0,0,0,0
96,38,29,81,22,68,88,3,54,53,100,76,61,0,0,0,0,0,0
97,98,57,65,58,59,89,43,100,25,19,52,51,0,0,0,0,0,0
79,65,21,52,35,82,55,31,68,45,0,0,0,0,0,0,0,0,0
7,95,74,1,84,29,81,72,56,39,70,35,76,93,14,46,0,0,0
61,89,11,69,8,58,19,56,36,81,17,82,0,0,0,0,0,0,0
14,83,30,61,90,13,97,60,73,20,22,36,34,0,0,0,0,0,0
38,91,43,44,21,37,98,86,58,69,95,89,0,0,0,0,0,0,0
1,24,46,43,72,52,6,100,67,2,30,78,0,0,0,0,0,0,0
50,10,32,34,37,100,60,76,9,18,0,0,0,0,0,0,0,0,0
52,6,99,51,63,30,17,93,16,92,29,8,80,46,0,0,0,0,0
72,94,93,16,85,81,66,9,60,64,99,74,0,0,0,0,0,0,0
33,73,94,3,47,92,35,6,65,8,10,22,68,69,51,0,0,0,0
77,3,26,73,24,20,9,28,25,66,74,0,0,0,0,0,0,0,0
32,20,36,40,57,94,18,17,2,47,51,81,67,61,0,0,0,0,0
80,33,38,86,3,89,72,74,78,100,83,75,88,82,0,0,0,0,0
6,1,88,26,43,21,78,15,86,32,80,23,85,95,2,48,0,0,0
55,53,39,41,31,15,67,26,49,44,70,24,33,0,0,0,0,0,0
45,56,27,32,68,49,21,75,19,7,0,0,0,0,0,0,0,0,0
43,35,1,21,25,75,95,14,88,51,28,4,18,0,0,0,0,0,0
57,58,47,60,86,7,87,88,31,30,90,53,8,74,0,0,0,0,0
66,55,19,47,82,70,31,68,72,77,0,0,0,0,0,0,0,0,0
51,39,67,82,97,69,32,94,12,63,34,10,0,0,0,0,0,0,0
71,41,91,94,45,54,43,84,48,85,35,31,0,0,0,0,0,0,0
2,16,66,78,19,26,49,41,57,21,93,0,0,0,0,0,0,0,0
24,12,23,94,41,7,21,90,57,2,67,99,78,0,0,0,0,0,0
42,43,37,79,54,1,77,96,28,55,52,44,93,16,27,95,46,0,0
62,75,76,8,2,43,36,23,97,73,12,10,40,98,0,0,0,0,0
22,37,69,6,28,84,83,12,71,13,64,0,0,0,0,0,0,0,0
54,42,83,97,1,26,69,24,82,41,12,56,55,93,33,0,0,0,0
34,49,5,91,73,19,25,37,3,28,0,0,0,0,0,0,0,0,0
26,49,85,91,27,28,89,84,16,61,0,0,0,0,0,0,0,0,0
11,42,64,38,8,82,55,80,87,56,0,0,0,0,0,0,0,0,0
15,85,77,98,97,11,14,52,43,27,33,84,0,0,0,0,0,0,0
16,22,62,27,78,61,1,4,63,5,73,45,0,0,0,0,0,0,0
76,99,13,36,49,93,22,26,91,29,24,20,15,34,23,70,96,58,46
9,26,70,60,34,2,85,42,20,71,63,73,61,0,0,0,0,0,0
8,66,53,2,95,99,12,5,41,71,0,0,0,0,0,0,0,0,0
39,7,82,67,79,42,90,63,40,93,4,73,32,0,0,0,0,0,0
50,58,46,40,23,35,1,54,75,59,22,0,0,0,0,0,0,0,0
85,63,73,80,14,4,16,87,30,90,96,60,5,27,79,0,0,0,0
18,42,12,39,36,92,61,23,57,9,1,28,72,95,46,0,0,0,0
93,98,9,96,33,80,85,83,38,39,87,13,82,0,0,0,0,0,0
21,88,22,95,76,53,74,40,64,65,9,0,0,0,0,0,0,0,0
28,67,95,100,42,8,27,47,77,63,76,85,0,0,0,0,0,0,0
69,100,75,5,78,30,49,38,46,57,9,25,39,1,13,48,0,0,0
41,68,64,23,56,48,34,10,86,54,0,0,0,0,0,0,0,0,0
79,78,39,18,6,13,92,49,3,37,48,0,0,0,0,0,0,0,0
88,17,51,45,69,63,38,15,48,41,3,91,6,7,33,0,0,0,0
3,87,70,58,53,9,42,52,8,79,0,0,0,0,0,0,0,0,0
40,71,12,56,17,62,20,79,14,55,0,0,0,0,0,0,0,0,0
23,40,41,52,10,51,20,99,59,88,0,0,0,0,0,0,0,0,0
65,30,84,75,39,47,61,24,91,64,81,18,46,10,0,0,0,0,0
15,34,37,6,46,59,31,25,33,2,0,0,0,0,0,0,0,0,0
29,9,35,68,71,44,41,70,22,78,0,0,0,0,0,0,0,0,0
95,84,54,92,82,30,97,36,49,57,85,0,0,0,0,0,0,0,0
47,92,71,11,32,3,46,62,75,27,0,0,0,0,0,0,0,0,0
99,8,59,29,68,32,40,45,37,89,26,10,3,0,0,0,0,0,0
93,57,90,83,95,59,58,53,22,94,16,0,0,0,0,0,0,0,0
92,77,64,15,4,36,52,22,17,43,6,65,91,88,75,82,0,0,0
58,59,30,61,73,45,15,70,13,91,0,0,0,0,0,0,0,0,0
90,72,50,92,91,82,4,32,98,44,23,0,0,0,0,0,0,0,0
78,8,28,54,76,39,50,44,92,25,33,0,0,0,0,0,0,0,0
90,2,100,55,65,35,93,50,29,1,0,0,0,0,0,0,0,0,0
68,48,24,33,12,32,65,11,81,86,99,39,0,0,0,0,0,0,0
20,9,84,98,72,33,66,83,10,53,55,0,0,0,0,0,0,0,0
59,25,52,18,67,5,71,1,26,46,12,0,0,0,0,0,0,0,0
69,31,88,87,79,73,97,12,85,40,0,0,0,0,0,0,0,0,0
35,19,55,13,15,5,78,23,71,80,98,32,0,0,0,0,0,0,0
37,78,86,89,61,45,44,48,82,68,0,0,0,0,0,0,0,0,0
87,5,40,66,89,17,75,16,84,31,0,0,0,0,0,0,0,0,0
12,64,38,80,57,46,29,52,17,62,0,0,0,0,0,0,0,0,0
46,65,17,56,85,83,74,11,78,51,0,0,0,0,0,0,0,0,0
48,52,77,10,38,94,66,95,69,14,0,0,0,0,0,0,0,0,0
74,21,97,93,91,4,70,43,95,60,80,33,26,3,0,0,0,0,0
86,76,88,96,79,36,98,15,65,44,48,0,0,0,0,0,0,0,0
25,51,6,87,18,44,39,34,56,29,0,0,0,0,0,0,0,0,0
84,97,96,71,9,76,59,6,88,18,0,0,0,0,0,0,0,0,0
82,90,14,62,22,50,61,5,26,68,47,59,3,0,0,0,0,0,0
36,23,33,19,20,40,2,99,35,60,0,0,0,0,0,0,0,0,0
44,28,62,53,7,69,9,81,54,78,51,0,0,0,0,0,0,0,0
60,2,7,55,88,64,73,91,46,50,66,83,18,75,8,95,48,0,0
56,13,4,29,70,24,18,33,79,30,0,0,0,0,0,0,0,0,0
4,44,23,42,54,89,62,72,19,31,79,47,77,78,0,0,0,0,0
82,74,81,22,64,91,34,98,7,21,46,48,0,0,0,0,0,0,0
53,27,63,31,16,69,56,93,15,17,48,0,0,0,0,0,0,0,0
30,28,60,63,55,47,34,93,92,41,98,0,0,0,0,0,0,0,0
27,81,48,49,38,66,58,25,7,84,2,0,0,0,0,0,0,0,0
19,62,79,53,99,25,84,8,80,5,0,0,0,0,0,0,0,0,0
49,46,93,59,2,95,98,79,16,100,45,68,20,40,27,82,0,0,0
44,15,24,66,80,85,18,37,11,28,69,0,0,0,0,0,0,0,0
13,68,87,25,75,90,20,19,67,7,55,14,39,43,82,0,0,0,0
29,80,4,10,60,11,24,21,74,14,0,0,0,0,0,0,0,0,0
