19,16,72,29,1,7,48,59,64,25,0,0,0,0,0,0,0,0,0
21,43,96,11,16,97,66,67,74,4,0,0,0,0,0,0,0,0,0
52,5,33,48,12,15,61,94,54,40,0,0,0,0,0,0,0,0,0
46,56,1,84,72,15,7,58,64,75,0,0,0,0,0,0,0,0,0
22,73,60,58,56,5,82,61,39,45,0,0,0,0,0,0,0,0,0
70,23,62,44,98,57,64,17,88,36,0,0,0,0,0,0,0,0,0
81,83,99,12,36,29,40,19,70,74,0,0,0,0,0,0,0,0,0
32,1,41,19,60,99,89,48,35,21,0,0,0,0,0,0,0,0,0
53,19,44,33,94,18,70,71,22,73,0,0,0,0,0,0,0,0,0
86,36,62,19,76,8,79,1,13,7,0,0,0,0,0,0,0,0,0
36,11,83,68,63,88,30,13,79,6,0,0,0,0,0,0,0,0,0
97,2,95,81,77,10,94,66,72,90,0,0,0,0,0,0,0,0,0
75,34,24,43,83,36,28,94,56,90,0,0,0,0,0,0,0,0,0
84,31,8,92,40,61,69,21,34,38,0,0,0,0,0,0,0,0,0
42,8,100,53,79,60,14,22,96,86,0,0,0,0,0,0,0,0,0
95,74,4,28,13,87,83,63,10,88,0,0,0,0,0,0,0,0,0
74,49,32,71,95,20,59,87,83,5,0,0,0,0,0,0,0,0,0
6,52,94,23,61,32,97,31,14,69,0,0,0,0,0,0,0,0,0
89,75,76,99,44,53,9,40,71,7,0,0,0,0,0,0,0,0,0
1,51,29,39,84,55,59,77,97,36,0,0,0,0,0,0,0,0,0
61,90,100,18,59,6,78,99,24,25,0,0,0,0,0,0,0,0,0
67,17,22,27,29,32,88,56,9,53,0,0,0,0,0,0,0,0,0
39,68,61,42,78,66,98,75,33,35,0,0,0,0,0,0,0,0,0
19,9,3,14,39,13,96,89,81,75,0,0,0,0,0,0,0,0,0
45,8,13,86,93,47,5,76,97,14,0,0,0,0,0,0,0,0,0
80,18,28,1,29,98,99,10,92,38,0,0,0,0,0,0,0,0,0
98,6,45,94,71,33,27,69,58,67,0,0,0,0,0,0,0,0,0
58,3,69,37,83,22,76,54,32,39,0,0,0,0,0,0,0,0,0
47,72,96,36,34,38,7,45,70,32,0,0,0,0,0,0,0,0,0
16,46,96,100,74,26,84,83,85,36,0,0,0,0,0,0,0,0,0
20,41,88,16,49,30,42,19,39,78,0,0,0,0,0,0,0,0,0
15,37,6,13,100,59,35,25,85,5,0,0,0,0,0,0,0,0,0
78,15,98,82,90,71,20,55,17,65,0,0,0,0,0,0,0,0,0
35,34,86,43,25,11,88,48,49,9,0,0,0,0,0,0,0,0,0
8,71,64,72,40,9,52,47,65,38,0,0,0,0,0,0,0,0,0
17,35,85,5,10,3,64,31,19,90,0,0,0,0,0,0,0,0,0
92,88,10,76,56,38,78,61,82,40,0,0,0,0,0,0,0,0,0
24,21,10,57,25,100,8,66,88,62,0,0,0,0,0,0,0,0,0
96,27,50,55,88,49,24,12,72,40,0,0,0,0,0,0,0,0,0
59,98,2,8,4,45,84,25,21,65,0,0,0,0,0,0,0,0,0
64,76,38,21,50,12,8,78,9,40,0,0,0,0,0,0,0,0,0
25,96,52,69,41,48,58,6,70,90,0,0,0,0,0,0,0,0,0
28,4,66,45,71,77,70,76,18,38,0,0,0,0,0,0,0,0,0
82,100,49,41,91,74,90,80,86,34,0,0,0,0,0,0,0,0,0
43,38,14,52,22,84,68,4,42,46,0,0,0,0,0,0,0,0,0
65,95,27,47,58,17,6,16,53,44,0,0,0,0,0,0,0,0,0
45,56,87,35,85,21,18,93,17,97,0,0,0,0,0,0,0,0,0
9,29,71,79,66,28,73,7,35,75,0,0,0,0,0,0,0,0,0
40,7,68,27,52,70,13,97,83,38,0,0,0,0,0,0,0,0,0
55,99,25,17,30,19,12,24,6,45,0,0,0,0,0,0,0,0,0
5,25,55,20,48,69,41,28,62,84,0,0,0,0,0,0,0,0,0
44,47,23,73,6,70,20,33,36,63,0,0,0,0,0,0,0,0,0
68,79,90,53,78,1,5,45,92,87,0,0,0,0,0,0,0,0,0
16,62,59,93,52,34,58,24,75,88,0,0,0,0,0,0,0,0,0
50,86,87,83,31,65,51,90,9,39,0,0,0,0,0,0,0,0,0
82,15,39,21,14,45,13,59,25,67,0,0,0,0,0,0,0,0,0
73,59,34,15,65,91,63,94,79,8,0,0,0,0,0,0,0,0,0
85,12,3,9,46,28,15,63,94,79,0,0,0,0,0,0,0,0,0
66,91,42,64,20,83,92,57,85,21,0,0,0,0,0,0,0,0,0
87,55,76,38,57,86,43,1,8,90,0,0,0,0,0,0,0,0,0
79,28,50,70,75,71,10,64,34,38,0,0,0,0,0,0,0,0,0
14,87,65,98,97,35,17,42,90,62,0,0,0,0,0,0,0,0,0
75,10,11,85,87,24,67,77,90,72,0,0,0,0,0,0,0,0,0
11,97,21,60,38,58,32,4,1,8,0,0,0,0,0,0,0,0,0
34,26,92,31,11,49,53,88,63,90,0,0,0,0,0,0,0,0,0
83,85,20,75,67,64,46,43,23,74,0,0,0,0,0,0,0,0,0
76,63,24,89,26,42,84,46,23,32,0,0,0,0,0,0,0,0,0
2,14,26,36,69,57,92,65,51,71,0,0,0,0,0,0,0,0,0
71,42,44,6,18,50,89,92,24,97,0,0,0,0,0,0,0,0,0
29,84,74,92,73,22,67,99,21,25,0,0,0,0,0,0,0,0,0
23,73,74,79,53,96,27,34,80,69,0,0,0,0,0,0,0,0,0
41,70,40,90,74,8,16,47,14,10,0,0,0,0,0,0,0,0,0
51,94,7,62,86,93,60,11,17,88,0,0,0,0,0,0,0,0,0
33,81,5,63,47,75,85,11,53,32,0,0,0,0,0,0,0,0,0
100,78,4,13,68,3,35,5,24,38,0,0,0,0,0,0,0,0,0
60,24,56,54,61,25,72,19,79,8,0,0,0,0,0,0,0,0,0
12,9,51,97,63,62,100,8,13,79,0,0,0,0,0,0,0,0,0
94,44,39,49,3,82,40,20,86,34,0,0,0,0,0,0,0,0,0
4,66,35,95,32,50,26,25,11,36,0,0,0,0,0,0,0,0,0
26,22,58,67,34,76,9,41,91,30,0,0,0,0,0,0,0,0,0
27,60,22,25,17,54,34,11,49,13,0,0,0,0,0,0,0,0,0
57,40,54,91,90,87,95,69,65,85,0,0,0,0,0,0,0,0,0
90,46,53,70,15,81,21,75,77,88,0,0,0,0,0,0,0,0,0
10,97,66,39,74,32,71,7,40,79,0,0,0,0,0,0,0,0,0
93,20,37,62,44,63,7,74,90,9,0,0,0,0,0,0,0,0,0
56,78,82,40,19,38,34,85,88,36,0,0,0,0,0,0,0,0,0
91,32,79,78,94,92,47,10,21,98,0,0,0,0,0,0,0,0,0
38,93,43,88,85,67,4,23,46,84,0,0,0,0,0,0,0,0,0
62,54,89,99,45,80,10,92,36,38,0,0,0,0,0,0,0,0,0
88,80,36,33,55,37,69,79,7,53,0,0,0,0,0,0,0,0,0
13,33,18,21,27,17,97,38,25,36,0,0,0,0,0,0,0,0,0
67,84,59,28,60,2,86,83,36,34,0,0,0,0,0,0,0,0,0
18,92,63,24,5,81,65,49,1,23,0,0,0,0,0,0,0,0,0
3,69,67,65,89,77,36,1,56,44,0,0,0,0,0,0,0,0,0
69,64,17,9,23,38,91,39,54,4,0,0,0,0,0,0,0,0,0
7,61,81,26,45,79,22,60,87,99,0,0,0,0,0,0,0,0,0
63,65,57,14,18,72,30,82,45,88,0,0,0,0,0,0,0,0,0
39,91,7,82,55,33,97,18,36,92,0,0,0,0,0,0,0,0,0
53,13,70,32,26,99,85,69,14,38,0,0,0,0,0,0,0,0,0
54,50,93,7,14,11,52,81,21,65,0,0,0,0,0,0,0,0,0
